date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-11-07,GBPAUD,SELL,2.0253,2.02537,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 2.0253. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0259%. No major emotional behavior simulated.
2025-11-10,GBPAUD,SELL,2.01453,2.01477,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 2.01453. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0246%. No major emotional behavior simulated.
2025-11-11,GBPAUD,SELL,2.01629,2.01657,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 2.01629. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0504%. No major emotional behavior simulated.
2025-11-12,GBPAUD,SELL,2.00899,2.00918,10000,Streak Pullback Confirmation,2,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 2.00899. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0334%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-11-19,GBPAUD,SELL,2.02204,2.02222,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 2.02204. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0311%. No major emotional behavior simulated.
2025-11-24,GBPAUD,BUY,2.02686,2.02651,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 8-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 2.02686. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0372%. No major emotional behavior simulated.
2025-11-25,GBPAUD,SELL,2.03494,2.03404,10000,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bearish 10-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 2.03494. Trade exited at configured 2.03404000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0496%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-11-27,GBPAUD,BUY,2.0284,2.02816,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 2.0284. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0337%. No major emotional behavior simulated.
2025-12-04,GBPAUD,BUY,2.01731,2.01687,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 2.01731. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0261%. No major emotional behavior simulated.
2025-12-05,GBPAUD,SELL,2.01088,2.01097,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 2.01088. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0316%. No major emotional behavior simulated.
2025-12-07,GBPAUD,SELL,2.00723,2.00726,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 2.00723. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0425%. No major emotional behavior simulated.
2025-12-08,GBPAUD,BUY,2.00832,2.0078,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 2.00832. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0360%. No major emotional behavior simulated.
2025-12-10,GBPAUD,SELL,2.00252,2.00277,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 2.00252. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0206%. No major emotional behavior simulated.
2025-12-10,GBPAUD,BUY,2.00574,2.0048,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 2.00574. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0323%. No major emotional behavior simulated.
2025-12-16,GBPAUD,BUY,2.02405,2.02469,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 2.02405. Trade exited at configured 2.02469000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0323%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-12-16,GBPAUD,SELL,2.02313,2.0235,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 2.02313. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0251%. No major emotional behavior simulated.
2025-12-22,GBPAUD,BUY,2.02107,2.02137,10000,Streak Pullback Confirmation,4,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 2.02107. Trade exited at configured 2.02137000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0310%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-06-27,EURUSD,BUY,1.17168,1.17152,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 8-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.17168. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0269%. No major emotional behavior simulated.
2025-07-02,EURUSD,SELL,1.17768,1.17822,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.17768. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0420%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-07-03,EURUSD,SELL,1.17524,1.1754,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.17524. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0228%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-07-07,EURUSD,SELL,1.17768,1.1769,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 1.17768. Trade exited at configured 1.17690000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0325%. No major emotional behavior simulated.
2025-07-09,EURUSD,BUY,1.17132,1.17116,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 1.17132. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0404%. No major emotional behavior simulated.
2025-07-09,EURUSD,SELL,1.1707,1.17086,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 1.1707. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0265%. No major emotional behavior simulated.
